time,temperature,dew_point,humidity,wind_speed,pressure,precipitation,temperature_raw,dew_point_raw,humidity_raw,wind_speed_raw,pressure_raw,precipitation_raw
2010-01-01,18.0,14.0,85.0,5.0,29.91,23.0,18 | 64.4,14 | 57.2,85,5 | 3.11,29.91 | 1013,23.0 | 0.91
2011-11-27,19.0,14.0,83.0,6.0,29.88,14.5,19 | 66.2,14 | 57.2,83,6 | 3.73,29.88 | 1012,14.5 | 0.57
2011-11-28,19.0,14.0,83.0,7.0,29.88,20.7,19 | 66.2,14 | 57.2,83,7 | 4.35,29.88 | 1012,20.7 | 0.81
2011-11-29,19.0,15.0,84.0,3.0,29.88,22.2,19 | 66.2,15 | 59.0,84,3 | 1.86,29.88 | 1012,22.2 | 0.87
2011-11-30,18.0,14.0,85.0,4.0,29.88,20.5,18 | 64.4,14 | 57.2,85,4 | 2.49,29.88 | 1012,20.5 | 0.81
2011-12-01,18.0,14.0,86.0,3.0,29.91,22.1,18 | 64.4,14 | 57.2,86,3 | 1.86,29.91 | 1013,22.1 | 0.87
2011-12-02,18.0,15.0,89.0,4.0,29.91,29.1,18 | 64.4,15 | 59.0,89,4 | 2.49,29.91 | 1013,29.1 | 1.15
2011-12-03,17.0,14.0,88.0,10.0,29.88,28.0,17 | 62.6,14 | 57.2,88,10 | 6.21,29.88 | 1012,28.0 | 1.1
2011-12-04,18.0,13.0,84.0,11.0,29.85,6.1,18 | 64.4,13 | 55.4,84,11 | 6.84,29.85 | 1011,6.1 | 0.24
2011-12-05,18.0,12.0,77.0,13.0,29.88,0.2,18 | 64.4,12 | 53.6,77,13 | 8.08,29.88 | 1012,0.2 | 0.01
2011-12-06,18.0,12.0,77.0,12.0,29.91,3.1,18 | 64.4,12 | 53.6,77,12 | 7.46,29.91 | 1013,3.1 | 0.12
2011-12-07,17.0,11.0,77.0,10.0,29.91,0.2,17 | 62.6,11 | 51.8,77,10 | 6.21,29.91 | 1013,0.2 | 0.01
2011-12-08,17.0,10.0,75.0,14.0,29.88,0.0,17 | 62.6,10 | 50.0,75,14 | 8.7,29.88 | 1012,0.0 | 0.0
2011-12-09,16.0,10.0,74.0,15.0,29.85,0.0,16 | 60.8,10 | 50.0,74,15 | 9.32,29.85 | 1011,0.0 | 0.0
2011-12-10,17.0,11.0,75.0,13.0,29.88,0.0,17 | 62.6,11 | 51.8,75,13 | 8.08,29.88 | 1012,0.0 | 0.0
2011-12-11,18.0,10.0,70.0,11.0,29.88,0.0,18 | 64.4,10 | 50.0,70,11 | 6.84,29.88 | 1012,0.0 | 0.0
2011-12-12,17.0,9.0,67.0,12.0,29.88,0.0,17 | 62.6,9 | 48.2,67,12 | 7.46,29.88 | 1012,0.0 | 0.0
2011-12-13,18.0,11.0,74.0,10.0,29.91,0.4,18 | 64.4,11 | 51.8,74,10 | 6.21,29.91 | 1013,0.4 | 0.02
2011-12-14,17.0,10.0,74.0,11.0,29.91,0.1,17 | 62.6,10 | 50.0,74,11 | 6.84,29.91 | 1013,0.1 | 0.0
2011-12-15,18.0,10.0,73.0,11.0,29.91,0.3,18 | 64.4,10 | 50.0,73,11 | 6.84,29.91 | 1013,0.3 | 0.01
2011-12-16,18.0,12.0,77.0,10.0,29.91,18.7,18 | 64.4,12 | 53.6,77,10 | 6.21,29.91 | 1013,18.7 | 0.74
2011-12-17,18.0,11.0,74.0,9.0,29.88,0.4,18 | 64.4,11 | 51.8,74,9 | 5.59,29.88 | 1012,0.4 | 0.02
2011-12-18,19.0,11.0,71.0,10.0,29.91,0.4,19 | 66.2,11 | 51.8,71,10 | 6.21,29.91 | 1013,0.4 | 0.02
2011-12-19,18.0,11.0,73.0,13.0,29.91,0.1,18 | 64.4,11 | 51.8,73,13 | 8.08,29.91 | 1013,0.1 | 0.0
2011-12-20,17.0,9.0,70.0,14.0,29.94,0.0,17 | 62.6,9 | 48.2,70,14 | 8.7,29.94 | 1014,0.0 | 0.0
2011-12-21,17.0,9.0,68.0,13.0,29.94,0.0,17 | 62.6,9 | 48.2,68,13 | 8.08,29.94 | 1014,0.0 | 0.0
2011-12-22,17.0,10.0,72.0,14.0,29.94,0.0,17 | 62.6,10 | 50.0,72,14 | 8.7,29.94 | 1014,0.0 | 0.0
2011-12-23,18.0,10.0,69.0,12.0,29.94,0.0,18 | 64.4,10 | 50.0,69,12 | 7.46,29.94 | 1014,0.0 | 0.0
2011-12-24,19.0,11.0,72.0,7.0,29.94,2.1,19 | 66.2,11 | 51.8,72,7 | 4.35,29.94 | 1014,2.1 | 0.08
2011-12-25,19.0,12.0,72.0,5.0,29.94,7.0,19 | 66.2,12 | 53.6,72,5 | 3.11,29.94 | 1014,7.0 | 0.28
2011-12-26,19.0,11.0,70.0,8.0,29.97,0.7,19 | 66.2,11 | 51.8,70,8 | 4.97,29.97 | 1015,0.7 | 0.03
2011-12-27,19.0,13.0,73.0,10.0,29.94,7.6,19 | 66.2,13 | 55.4,73,10 | 6.21,29.94 | 1014,7.6 | 0.3
2011-12-28,19.0,12.0,72.0,12.0,29.94,0.6,19 | 66.2,12 | 53.6,72,12 | 7.46,29.94 | 1014,0.6 | 0.02
2011-12-29,18.0,8.0,63.0,12.0,29.94,0.0,18 | 64.4,8 | 46.4,63,12 | 7.46,29.94 | 1014,0.0 | 0.0
2011-12-30,17.0,7.0,58.0,14.0,29.97,0.0,17 | 62.6,7 | 44.6,58,14 | 8.7,29.97 | 1015,0.0 | 0.0
2011-12-31,17.0,8.0,61.0,12.0,29.97,0.0,17 | 62.6,8 | 46.4,61,12 | 7.46,29.97 | 1015,0.0 | 0.0
2012-01-01,17.0,7.0,62.0,14.0,29.97,0.0,17 | 62.6,7 | 44.6,62,14 | 8.7,29.97 | 1015,0.0 | 0.0
2012-01-02,17.0,3.0,48.0,11.0,29.97,0.0,17 | 62.6,3 | 37.4,48,11 | 6.84,29.97 | 1015,0.0 | 0.0
2012-01-03,17.0,2.0,45.0,9.0,29.94,0.0,17 | 62.6,2 | 35.6,45,9 | 5.59,29.94 | 1014,0.0 | 0.0
2012-01-04,18.0,6.0,54.0,7.0,29.94,0.0,18 | 64.4,6 | 42.8,54,7 | 4.35,29.94 | 1014,0.0 | 0.0
2012-01-05,18.0,7.0,55.0,7.0,29.94,0.1,18 | 64.4,7 | 44.6,55,7 | 4.35,29.94 | 1014,0.1 | 0.0
2012-01-06,19.0,8.0,56.0,10.0,29.91,0.0,19 | 66.2,8 | 46.4,56,10 | 6.21,29.91 | 1013,0.0 | 0.0
2012-01-07,20.0,8.0,56.0,9.0,29.91,0.3,20 | 68.0,8 | 46.4,56,9 | 5.59,29.91 | 1013,0.3 | 0.01
2012-01-08,19.0,10.0,65.0,11.0,29.94,0.0,19 | 66.2,10 | 50.0,65,11 | 6.84,29.94 | 1014,0.0 | 0.0
2012-01-09,20.0,8.0,58.0,8.0,29.91,0.8,20 | 68.0,8 | 46.4,58,8 | 4.97,29.91 | 1013,0.8 | 0.03
2012-01-10,18.0,9.0,63.0,16.0,29.94,0.0,18 | 64.4,9 | 48.2,63,16 | 9.94,29.94 | 1014,0.0 | 0.0
2012-01-11,18.0,9.0,67.0,18.0,29.94,0.0,18 | 64.4,9 | 48.2,67,18 | 11.18,29.94 | 1014,0.0 | 0.0
2012-01-12,19.0,9.0,64.0,17.0,29.94,0.0,19 | 66.2,9 | 48.2,64,17 | 10.56,29.94 | 1014,0.0 | 0.0
2012-01-13,19.0,9.0,62.0,11.0,29.97,0.0,19 | 66.2,9 | 48.2,62,11 | 6.84,29.97 | 1015,0.0 | 0.0
2012-01-14,19.0,5.0,50.0,9.0,29.94,0.0,19 | 66.2,5 | 41.0,50,9 | 5.59,29.94 | 1014,0.0 | 0.0
2012-01-15,20.0,6.0,50.0,8.0,29.88,0.0,20 | 68.0,6 | 42.8,50,8 | 4.97,29.88 | 1012,0.0 | 0.0
2012-01-16,19.0,9.0,59.0,10.0,29.85,0.6,19 | 66.2,9 | 48.2,59,10 | 6.21,29.85 | 1011,0.6 | 0.02
2012-01-17,19.0,7.0,53.0,13.0,29.85,0.0,19 | 66.2,7 | 44.6,53,13 | 8.08,29.85 | 1011,0.0 | 0.0
2012-01-18,19.0,8.0,57.0,13.0,29.88,0.1,19 | 66.2,8 | 46.4,57,13 | 8.08,29.88 | 1012,0.1 | 0.0
2012-01-19,19.0,9.0,58.0,10.0,29.91,0.4,19 | 66.2,9 | 48.2,58,10 | 6.21,29.91 | 1013,0.4 | 0.02
2012-01-20,19.0,8.0,55.0,9.0,29.91,0.0,19 | 66.2,8 | 46.4,55,9 | 5.59,29.91 | 1013,0.0 | 0.0
2012-01-21,19.0,5.0,47.0,11.0,29.88,0.0,19 | 66.2,5 | 41.0,47,11 | 6.84,29.88 | 1012,0.0 | 0.0
2012-01-22,19.0,2.0,41.0,12.0,29.91,0.0,19 | 66.2,2 | 35.6,41,12 | 7.46,29.91 | 1013,0.0 | 0.0
2012-01-23,19.0,3.0,42.0,11.0,29.94,0.0,19 | 66.2,3 | 37.4,42,11 | 6.84,29.94 | 1014,0.0 | 0.0
2012-01-24,19.0,4.0,45.0,12.0,29.94,0.0,19 | 66.2,4 | 39.2,45,12 | 7.46,29.94 | 1014,0.0 | 0.0
2012-01-25,19.0,4.0,45.0,14.0,29.91,0.0,19 | 66.2,4 | 39.2,45,14 | 8.7,29.91 | 1013,0.0 | 0.0
2012-01-26,19.0,5.0,51.0,11.0,29.91,0.0,19 | 66.2,5 | 41.0,51,11 | 6.84,29.91 | 1013,0.0 | 0.0
2012-01-27,20.0,7.0,54.0,13.0,29.91,0.0,20 | 68.0,7 | 44.6,54,13 | 8.08,29.91 | 1013,0.0 | 0.0
2012-01-28,20.0,5.0,48.0,13.0,29.88,0.0,20 | 68.0,5 | 41.0,48,13 | 8.08,29.88 | 1012,0.0 | 0.0
2012-01-29,19.0,4.0,44.0,14.0,29.85,0.0,19 | 66.2,4 | 39.2,44,14 | 8.7,29.85 | 1011,0.0 | 0.0
2012-01-30,18.0,4.0,46.0,15.0,29.85,0.0,18 | 64.4,4 | 39.2,46,15 | 9.32,29.85 | 1011,0.0 | 0.0
2012-01-31,18.0,2.0,41.0,18.0,29.91,0.0,18 | 64.4,2 | 35.6,41,18 | 11.18,29.91 | 1013,0.0 | 0.0
2012-02-01,18.0,3.0,46.0,16.0,29.94,0.0,18 | 64.4,3 | 37.4,46,16 | 9.94,29.94 | 1014,0.0 | 0.0
2012-02-02,19.0,4.0,48.0,8.0,29.94,0.0,19 | 66.2,4 | 39.2,48,8 | 4.97,29.94 | 1014,0.0 | 0.0
2012-02-03,20.0,2.0,39.0,12.0,29.94,0.0,20 | 68.0,2 | 35.6,39,12 | 7.46,29.94 | 1014,0.0 | 0.0
2012-02-04,20.0,6.0,48.0,15.0,29.94,0.0,20 | 68.0,6 | 42.8,48,15 | 9.32,29.94 | 1014,0.0 | 0.0
2012-02-05,20.0,7.0,51.0,17.0,29.88,0.0,20 | 68.0,7 | 44.6,51,17 | 10.56,29.88 | 1012,0.0 | 0.0
2012-02-06,19.0,5.0,51.0,18.0,29.88,0.0,19 | 66.2,5 | 41.0,51,18 | 11.18,29.88 | 1012,0.0 | 0.0
2012-02-07,19.0,6.0,50.0,19.0,29.88,0.0,19 | 66.2,6 | 42.8,50,19 | 11.81,29.88 | 1012,0.0 | 0.0
2012-02-08,18.0,5.0,50.0,18.0,29.88,0.0,18 | 64.4,5 | 41.0,50,18 | 11.18,29.88 | 1012,0.0 | 0.0
2012-02-09,19.0,4.0,46.0,17.0,29.88,0.0,19 | 66.2,4 | 39.2,46,17 | 10.56,29.88 | 1012,0.0 | 0.0
2012-02-10,19.0,6.0,52.0,16.0,29.85,0.0,19 | 66.2,6 | 42.8,52,16 | 9.94,29.85 | 1011,0.0 | 0.0
2012-02-11,20.0,9.0,58.0,15.0,29.88,0.2,20 | 68.0,9 | 48.2,58,15 | 9.32,29.88 | 1012,0.2 | 0.01
2012-02-12,21.0,10.0,58.0,12.0,29.85,2.1,21 | 69.8,10 | 50.0,58,12 | 7.46,29.85 | 1011,2.1 | 0.08
2012-02-13,20.0,9.0,57.0,17.0,29.85,0.0,20 | 68.0,9 | 48.2,57,17 | 10.56,29.85 | 1011,0.0 | 0.0
2012-02-14,20.0,8.0,54.0,19.0,29.85,0.0,20 | 68.0,8 | 46.4,54,19 | 11.81,29.85 | 1011,0.0 | 0.0
2012-02-15,19.0,5.0,49.0,20.0,29.91,0.0,19 | 66.2,5 | 41.0,49,20 | 12.43,29.91 | 1013,0.0 | 0.0
2012-02-16,20.0,7.0,51.0,15.0,29.85,0.6,20 | 68.0,7 | 44.6,51,15 | 9.32,29.85 | 1011,0.6 | 0.02
2012-02-17,19.0,10.0,67.0,12.0,29.85,2.0,19 | 66.2,10 | 50.0,67,12 | 7.46,29.85 | 1011,2.0 | 0.08
2012-02-18,19.0,11.0,70.0,12.0,29.85,19.3,19 | 66.2,11 | 51.8,70,12 | 7.46,29.85 | 1011,19.3 | 0.76
2012-02-19,20.0,9.0,62.0,14.0,29.88,0.0,20 | 68.0,9 | 48.2,62,14 | 8.7,29.88 | 1012,0.0 | 0.0
2012-02-20,20.0,7.0,52.0,13.0,29.91,0.0,20 | 68.0,7 | 44.6,52,13 | 8.08,29.91 | 1013,0.0 | 0.0
2012-02-21,21.0,9.0,54.0,12.0,29.88,0.0,21 | 69.8,9 | 48.2,54,12 | 7.46,29.88 | 1012,0.0 | 0.0
2012-02-22,20.0,10.0,59.0,14.0,29.83,1.0,20 | 68.0,10 | 50.0,59,14 | 8.7,29.83 | 1010,1.0 | 0.04
2012-02-23,20.0,10.0,62.0,16.0,29.83,0.0,20 | 68.0,10 | 50.0,62,16 | 9.94,29.83 | 1010,0.0 | 0.0
2012-02-24,19.0,7.0,55.0,16.0,29.85,0.0,19 | 66.2,7 | 44.6,55,16 | 9.94,29.85 | 1011,0.0 | 0.0
2012-02-25,19.0,4.0,50.0,8.0,29.85,0.0,19 | 66.2,4 | 39.2,50,8 | 4.97,29.85 | 1011,0.0 | 0.0
2012-02-26,19.0,8.0,59.0,4.0,29.83,6.4,19 | 66.2,8 | 46.4,59,4 | 2.49,29.83 | 1010,6.4 | 0.25
2012-02-27,19.0,11.0,69.0,7.0,29.85,6.2,19 | 66.2,11 | 51.8,69,7 | 4.35,29.85 | 1011,6.2 | 0.24
2012-02-28,20.0,11.0,66.0,9.0,29.85,6.4,20 | 68.0,11 | 51.8,66,9 | 5.59,29.85 | 1011,6.4 | 0.25
2012-02-29,20.0,10.0,63.0,10.0,29.83,6.8,20 | 68.0,10 | 50.0,63,10 | 6.21,29.83 | 1010,6.8 | 0.27
2012-03-01,20.0,10.0,58.0,7.0,29.85,7.1,20 | 68.0,10 | 50.0,58,7 | 4.35,29.85 | 1011,7.1 | 0.28
2012-03-02,20.0,10.0,63.0,7.0,29.88,2.3,20 | 68.0,10 | 50.0,63,7 | 4.35,29.88 | 1012,2.3 | 0.09
2012-03-03,19.0,11.0,67.0,8.0,29.91,6.0,19 | 66.2,11 | 51.8,67,8 | 4.97,29.91 | 1013,6.0 | 0.24
2012-03-04,20.0,11.0,67.0,6.0,29.91,5.3,20 | 68.0,11 | 51.8,67,6 | 3.73,29.91 | 1013,5.3 | 0.21
2012-03-05,20.0,12.0,70.0,7.0,29.88,10.4,20 | 68.0,12 | 53.6,70,7 | 4.35,29.88 | 1012,10.4 | 0.41
2012-03-06,20.0,11.0,67.0,12.0,29.88,1.0,20 | 68.0,11 | 51.8,67,12 | 7.46,29.88 | 1012,1.0 | 0.04
2012-03-07,19.0,7.0,57.0,14.0,29.91,0.2,19 | 66.2,7 | 44.6,57,14 | 8.7,29.91 | 1013,0.2 | 0.01
2012-03-08,18.0,5.0,48.0,15.0,29.91,0.0,18 | 64.4,5 | 41.0,48,15 | 9.32,29.91 | 1013,0.0 | 0.0
2012-03-09,19.0,4.0,47.0,14.0,29.91,0.0,19 | 66.2,4 | 39.2,47,14 | 8.7,29.91 | 1013,0.0 | 0.0
2012-03-10,20.0,5.0,51.0,8.0,29.91,0.0,20 | 68.0,5 | 41.0,51,8 | 4.97,29.91 | 1013,0.0 | 0.0
2012-03-11,21.0,6.0,46.0,8.0,29.88,0.0,21 | 69.8,6 | 42.8,46,8 | 4.97,29.88 | 1012,0.0 | 0.0
2012-03-12,20.0,5.0,45.0,11.0,29.91,0.0,20 | 68.0,5 | 41.0,45,11 | 6.84,29.91 | 1013,0.0 | 0.0
2012-03-13,20.0,5.0,46.0,13.0,29.94,0.0,20 | 68.0,5 | 41.0,46,13 | 8.08,29.94 | 1014,0.0 | 0.0
2012-03-14,20.0,6.0,46.0,11.0,29.97,0.0,20 | 68.0,6 | 42.8,46,11 | 6.84,29.97 | 1015,0.0 | 0.0
2012-03-15,21.0,4.0,40.0,9.0,29.94,0.0,21 | 69.8,4 | 39.2,40,9 | 5.59,29.94 | 1014,0.0 | 0.0
2012-03-16,21.0,2.0,34.0,8.0,29.94,0.0,21 | 69.8,2 | 35.6,34,8 | 4.97,29.94 | 1014,0.0 | 0.0
2012-03-17,22.0,6.0,43.0,10.0,29.91,0.0,22 | 71.6,6 | 42.8,43,10 | 6.21,29.91 | 1013,0.0 | 0.0
2012-03-18,21.0,8.0,50.0,11.0,29.91,0.1,21 | 69.8,8 | 46.4,50,11 | 6.84,29.91 | 1013,0.1 | 0.0
2012-03-19,21.0,10.0,58.0,14.0,29.91,0.5,21 | 69.8,10 | 50.0,58,14 | 8.7,29.91 | 1013,0.5 | 0.02
2012-03-20,21.0,11.0,62.0,16.0,29.91,0.5,21 | 69.8,11 | 51.8,62,16 | 9.94,29.91 | 1013,0.5 | 0.02
2012-03-21,21.0,10.0,60.0,16.0,29.88,0.0,21 | 69.8,10 | 50.0,60,16 | 9.94,29.88 | 1012,0.0 | 0.0
2012-03-22,20.0,8.0,56.0,13.0,29.88,0.0,20 | 68.0,8 | 46.4,56,13 | 8.08,29.88 | 1012,0.0 | 0.0
2012-03-23,20.0,9.0,60.0,13.0,29.85,0.0,20 | 68.0,9 | 48.2,60,13 | 8.08,29.85 | 1011,0.0 | 0.0
2012-03-24,21.0,10.0,63.0,12.0,29.85,0.0,21 | 69.8,10 | 50.0,63,12 | 7.46,29.85 | 1011,0.0 | 0.0
2012-03-25,20.0,11.0,64.0,14.0,29.88,0.2,20 | 68.0,11 | 51.8,64,14 | 8.7,29.88 | 1012,0.2 | 0.01
2012-03-26,21.0,9.0,59.0,14.0,29.88,0.0,21 | 69.8,9 | 48.2,59,14 | 8.7,29.88 | 1012,0.0 | 0.0
2012-03-27,21.0,10.0,63.0,12.0,29.88,0.6,21 | 69.8,10 | 50.0,63,12 | 7.46,29.88 | 1012,0.6 | 0.02
2012-03-28,21.0,9.0,59.0,13.0,29.91,0.0,21 | 69.8,9 | 48.2,59,13 | 8.08,29.91 | 1013,0.0 | 0.0
2012-03-29,21.0,8.0,56.0,10.0,29.91,0.0,21 | 69.8,8 | 46.4,56,10 | 6.21,29.91 | 1013,0.0 | 0.0
2012-03-30,20.0,10.0,64.0,10.0,29.91,0.6,20 | 68.0,10 | 50.0,64,10 | 6.21,29.91 | 1013,0.6 | 0.02
2012-03-31,21.0,11.0,66.0,8.0,29.91,6.3,21 | 69.8,11 | 51.8,66,8 | 4.97,29.91 | 1013,6.3 | 0.25
2012-04-01,21.0,11.0,68.0,7.0,29.94,2.6,21 | 69.8,11 | 51.8,68,7 | 4.35,29.94 | 1014,2.6 | 0.1
2012-04-02,20.0,13.0,76.0,5.0,29.94,25.8,20 | 68.0,13 | 55.4,76,5 | 3.11,29.94 | 1014,25.8 | 1.02
2012-04-03,19.0,14.0,79.0,6.0,29.94,29.1,19 | 66.2,14 | 57.2,79,6 | 3.73,29.94 | 1014,29.1 | 1.15
2012-04-04,20.0,13.0,76.0,10.0,29.88,13.1,20 | 68.0,13 | 55.4,76,10 | 6.21,29.88 | 1012,13.1 | 0.52
2012-04-05,18.0,13.0,78.0,10.0,29.88,5.2,18 | 64.4,13 | 55.4,78,10 | 6.21,29.88 | 1012,5.2 | 0.2
2012-04-06,18.0,13.0,82.0,8.0,29.88,28.3,18 | 64.4,13 | 55.4,82,8 | 4.97,29.88 | 1012,28.3 | 1.11
2012-04-07,18.0,12.0,78.0,9.0,29.88,10.7,18 | 64.4,12 | 53.6,78,9 | 5.59,29.88 | 1012,10.7 | 0.42
2012-04-08,19.0,11.0,71.0,9.0,29.85,0.3,19 | 66.2,11 | 51.8,71,9 | 5.59,29.85 | 1011,0.3 | 0.01
2012-04-09,20.0,13.0,77.0,8.0,29.85,15.9,20 | 68.0,13 | 55.4,77,8 | 4.97,29.85 | 1011,15.9 | 0.63
2012-04-10,20.0,14.0,79.0,9.0,29.85,9.4,20 | 68.0,14 | 57.2,79,9 | 5.59,29.85 | 1011,9.4 | 0.37
2012-04-11,20.0,11.0,70.0,7.0,29.88,3.2,20 | 68.0,11 | 51.8,70,7 | 4.35,29.88 | 1012,3.2 | 0.13
2012-04-12,19.0,12.0,75.0,6.0,29.91,18.9,19 | 66.2,12 | 53.6,75,6 | 3.73,29.91 | 1013,18.9 | 0.74
2012-04-13,19.0,13.0,79.0,4.0,29.88,19.6,19 | 66.2,13 | 55.4,79,4 | 2.49,29.88 | 1012,19.6 | 0.77
2012-04-14,19.0,15.0,82.0,5.0,29.85,36.1,19 | 66.2,15 | 59.0,82,5 | 3.11,29.85 | 1011,36.1 | 1.42
2012-04-15,19.0,14.0,83.0,4.0,29.85,38.8,19 | 66.2,14 | 57.2,83,4 | 2.49,29.85 | 1011,38.8 | 1.53
2012-04-16,19.0,13.0,80.0,6.0,29.85,19.9,19 | 66.2,13 | 55.4,80,6 | 3.73,29.85 | 1011,19.9 | 0.78
2012-04-17,19.0,14.0,83.0,4.0,29.88,13.5,19 | 66.2,14 | 57.2,83,4 | 2.49,29.88 | 1012,13.5 | 0.53
2012-04-18,18.0,14.0,85.0,5.0,29.88,30.7,18 | 64.4,14 | 57.2,85,5 | 3.11,29.88 | 1012,30.7 | 1.21
2012-04-19,19.0,15.0,83.0,3.0,29.88,7.5,19 | 66.2,15 | 59.0,83,3 | 1.86,29.88 | 1012,7.5 | 0.3
2012-04-20,20.0,13.0,78.0,3.0,29.88,1.1,20 | 68.0,13 | 55.4,78,3 | 1.86,29.88 | 1012,1.1 | 0.04
2012-04-21,19.0,14.0,82.0,4.0,29.91,14.3,19 | 66.2,14 | 57.2,82,4 | 2.49,29.91 | 1013,14.3 | 0.56
2012-04-22,18.0,15.0,89.0,5.0,29.94,15.2,18 | 64.4,15 | 59.0,89,5 | 3.11,29.94 | 1014,15.2 | 0.6
2012-04-23,19.0,15.0,85.0,3.0,29.91,24.5,19 | 66.2,15 | 59.0,85,3 | 1.86,29.91 | 1013,24.5 | 0.96
2012-04-24,16.0,15.0,94.0,6.0,29.94,51.8,16 | 60.8,15 | 59.0,94,6 | 3.73,29.94 | 1014,51.8 | 2.04
2012-04-25,16.0,12.0,87.0,5.0,30.0,8.3,16 | 60.8,12 | 53.6,87,5 | 3.11,30.0 | 1016,8.3 | 0.33
2012-04-26,19.0,14.0,85.0,4.0,29.94,12.8,19 | 66.2,14 | 57.2,85,4 | 2.49,29.94 | 1014,12.8 | 0.5
2012-04-27,19.0,15.0,87.0,3.0,29.94,26.6,19 | 66.2,15 | 59.0,87,3 | 1.86,29.94 | 1014,26.6 | 1.05
2012-04-28,19.0,15.0,88.0,2.0,29.91,47.0,19 | 66.2,15 | 59.0,88,2 | 1.24,29.91 | 1013,47.0 | 1.85
2012-04-29,17.0,15.0,90.0,4.0,29.94,41.5,17 | 62.6,15 | 59.0,90,4 | 2.49,29.94 | 1014,41.5 | 1.63
2012-04-30,18.0,15.0,89.0,4.0,29.91,36.6,18 | 64.4,15 | 59.0,89,4 | 2.49,29.91 | 1013,36.6 | 1.44
2012-05-01,18.0,14.0,88.0,4.0,29.91,36.1,18 | 64.4,14 | 57.2,88,4 | 2.49,29.91 | 1013,36.1 | 1.42
2012-05-02,19.0,14.0,87.0,4.0,29.91,13.2,19 | 66.2,14 | 57.2,87,4 | 2.49,29.91 | 1013,13.2 | 0.52
2012-05-03,18.0,14.0,89.0,3.0,29.91,22.8,18 | 64.4,14 | 57.2,89,3 | 1.86,29.91 | 1013,22.8 | 0.9
2012-05-04,18.0,14.0,90.0,3.0,29.91,20.1,18 | 64.4,14 | 57.2,90,3 | 1.86,29.91 | 1013,20.1 | 0.79
2012-05-05,18.0,14.0,90.0,4.0,29.91,23.2,18 | 64.4,14 | 57.2,90,4 | 2.49,29.91 | 1013,23.2 | 0.91
2012-05-06,18.0,15.0,90.0,3.0,29.91,26.8,18 | 64.4,15 | 59.0,90,3 | 1.86,29.91 | 1013,26.8 | 1.06
2012-05-07,18.0,16.0,91.0,3.0,29.91,32.4,18 | 64.4,16 | 60.8,91,3 | 1.86,29.91 | 1013,32.4 | 1.28
2012-05-08,15.0,14.0,95.0,5.0,29.91,65.3,15 | 59.0,14 | 57.2,95,5 | 3.11,29.91 | 1013,65.3 | 2.57
2012-05-09,18.0,14.0,90.0,4.0,29.91,13.4,18 | 64.4,14 | 57.2,90,4 | 2.49,29.91 | 1013,13.4 | 0.53
2012-05-10,18.0,15.0,91.0,7.0,29.91,15.9,18 | 64.4,15 | 59.0,91,7 | 4.35,29.91 | 1013,15.9 | 0.63
2012-05-11,18.0,14.0,86.0,5.0,29.94,0.8,18 | 64.4,14 | 57.2,86,5 | 3.11,29.94 | 1014,0.8 | 0.03
2012-05-12,18.0,13.0,86.0,3.0,29.91,3.6,18 | 64.4,13 | 55.4,86,3 | 1.86,29.91 | 1013,3.6 | 0.14
2012-05-13,18.0,14.0,89.0,5.0,29.88,9.6,18 | 64.4,14 | 57.2,89,5 | 3.11,29.88 | 1012,9.6 | 0.38
2012-05-14,18.0,14.0,91.0,5.0,29.88,22.9,18 | 64.4,14 | 57.2,91,5 | 3.11,29.88 | 1012,22.9 | 0.9
2012-05-15,18.0,13.0,87.0,5.0,29.94,2.2,18 | 64.4,13 | 55.4,87,5 | 3.11,29.94 | 1014,2.2 | 0.09
2012-05-16,18.0,13.0,87.0,4.0,29.94,1.8,18 | 64.4,13 | 55.4,87,4 | 2.49,29.94 | 1014,1.8 | 0.07
2012-05-17,18.0,14.0,90.0,3.0,29.91,17.9,18 | 64.4,14 | 57.2,90,3 | 1.86,29.91 | 1013,17.9 | 0.7
2012-05-18,18.0,14.0,92.0,3.0,29.91,14.2,18 | 64.4,14 | 57.2,92,3 | 1.86,29.91 | 1013,14.2 | 0.56
2012-05-19,19.0,14.0,88.0,4.0,29.94,5.1,19 | 66.2,14 | 57.2,88,4 | 2.49,29.94 | 1014,5.1 | 0.2
2012-05-20,18.0,14.0,86.0,7.0,29.94,3.2,18 | 64.4,14 | 57.2,86,7 | 4.35,29.94 | 1014,3.2 | 0.13
2012-05-21,18.0,13.0,86.0,5.0,29.94,2.7,18 | 64.4,13 | 55.4,86,5 | 3.11,29.94 | 1014,2.7 | 0.11
2012-05-22,17.0,13.0,86.0,3.0,29.94,6.0,17 | 62.6,13 | 55.4,86,3 | 1.86,29.94 | 1014,6.0 | 0.24
2012-05-23,17.0,13.0,87.0,4.0,29.97,5.1,17 | 62.6,13 | 55.4,87,4 | 2.49,29.97 | 1015,5.1 | 0.2
2012-05-24,17.0,13.0,88.0,4.0,29.94,15.0,17 | 62.6,13 | 55.4,88,4 | 2.49,29.94 | 1014,15.0 | 0.59
2012-05-25,17.0,13.0,87.0,7.0,29.97,6.7,17 | 62.6,13 | 55.4,87,7 | 4.35,29.97 | 1015,6.7 | 0.26
2012-05-26,18.0,13.0,85.0,5.0,29.97,0.5,18 | 64.4,13 | 55.4,85,5 | 3.11,29.97 | 1015,0.5 | 0.02
